id,price
1,594263.6
2,592544.25
3,492963.62
4,443013.28
5,845107.5
6,447608.97
7,175388.88
8,412337.38
9,345473.0
10,458580.9
11,1070633.2
12,320755.88
13,2013786.2
14,507675.56
15,539836.2
16,1121953.5
17,475977.9
18,484494.6
19,541340.44
20,485640.66
21,517944.3
22,1102668.5
23,566190.9
24,701035.8
25,357622.12
26,233360.84
27,665828.44
28,266179.28
29,603306.94
30,184973.02
31,670180.2
32,739559.4
33,403533.28
34,183164.44
35,221380.39
36,202385.58
37,318906.2
38,539221.94
39,684400.1
40,798399.0
41,664414.0
42,412811.97
43,935093.25
44,263889.1
45,290770.78
46,623497.3
47,421691.22
48,897609.3
49,900238.7
50,2661631.2
51,404706.62
52,757036.6
53,719833.6
54,351767.0
55,494222.03
56,535894.44
57,558700.5
58,586586.7
59,347847.7
60,262312.62
61,268084.44
62,241546.8
63,402118.8
64,898943.7
65,292429.62
66,468885.0
67,774210.0
68,326025.7
69,867789.75
70,509213.22
71,413773.8
72,447126.97
73,672764.56
74,1082779.5
75,393492.88
76,2421729.8
77,342490.47
78,593227.1
79,332254.38
80,1326889.2
81,230620.53
82,406872.78
83,461120.6
84,911868.75
85,357651.1
86,591183.2
87,389145.28
88,350566.3
89,296991.1
90,234875.3
91,517918.9
92,281829.78
93,632889.3
94,500110.06
95,906610.44
96,704255.44
97,920024.9
98,442093.06
99,584679.0
100,342454.3
101,544626.5
102,423296.8
103,313677.28
104,655723.8
105,268056.4
106,778335.3
107,640190.1
108,463098.28
109,558906.06
110,429391.53
111,725259.1
112,509548.97
113,323167.78
114,401427.03
115,219030.16
116,397628.2
117,291414.7
118,922196.0
119,204583.53
120,262488.56
121,1021977.3
122,321466.06
123,333901.84
124,531836.06
125,287538.2
126,325768.16
127,563471.7
128,720030.1
129,762979.7
130,228089.4
131,690634.0
132,498582.97
133,390046.66
134,368719.53
135,466204.9
136,564026.75
137,1374306.0
138,300536.34
139,608529.44
140,709714.6
141,718903.4
142,293461.03
143,739711.6
144,578152.2
145,612115.0
146,819037.06
147,1667492.6
148,353086.25
149,453745.2
150,1036784.2
151,1114259.9
152,883230.06
153,289453.34
154,872585.7
155,438296.8
156,305262.75
157,200546.4
158,397990.28
159,244397.7
160,454090.2
161,628643.3
162,488796.5
163,510304.06
164,432359.0
165,478212.78
166,386613.0
167,636551.75
168,562679.06
169,277660.72
170,441648.34
171,533613.6
172,596101.6
173,197761.58
174,312688.47
175,375820.88
176,300052.06
177,264683.88
178,405927.06
179,330837.03
180,301398.4
181,597159.06
182,399982.4
183,476519.5
184,699798.75
185,407371.62
186,410951.62
