id,price
1,492338.5
2,583359.7
3,463275.66
4,398834.75
5,624690.25
6,492306.72
7,231536.31
8,394412.1
9,322507.25
10,431956.22
11,801878.0
12,329763.25
13,1498891.8
14,450533.06
15,502579.47
16,804520.56
17,448325.84
18,458254.47
19,546336.8
20,484709.72
21,461562.44
22,842721.7
23,509292.62
24,584640.94
25,372283.8
26,281118.88
27,561392.8
28,314278.97
29,515748.03
30,218511.97
31,533487.06
32,608342.3
33,420119.5
34,283663.9
35,252263.33
36,256953.06
37,324885.06
38,485096.0
39,581821.5
40,673288.5
41,584949.2
42,461944.78
43,697169.6
44,304293.0
45,308822.34
46,564065.9
47,372121.72
48,775093.94
49,722962.2
50,1881691.6
51,413599.25
52,569923.8
53,630818.25
54,410584.9
55,407622.66
56,493746.5
57,488769.62
58,516690.03
59,325634.75
60,286929.12
61,289480.34
62,249329.38
63,405727.8
64,735759.5
65,271461.8
66,494346.0
67,775354.3
68,337983.84
69,656252.75
70,465359.88
71,419287.78
72,410788.6
73,504309.62
74,928731.44
75,405294.66
76,1554112.4
77,350472.75
78,516377.84
79,294925.12
80,886557.56
81,262871.1
82,427130.7
83,446746.0
84,783423.1
85,360516.75
86,515926.44
87,396018.03
88,347584.4
89,320811.84
90,271338.3
91,551945.2
92,312584.16
93,486318.25
94,487457.75
95,655077.5
96,614420.1
97,754610.2
98,445217.66
99,491717.12
100,323630.22
101,488241.38
102,441989.66
103,299965.34
104,575011.56
105,282108.0
106,670281.44
107,557996.75
108,499404.66
109,511668.47
110,393729.34
111,579831.5
112,437725.28
113,316903.7
114,405727.8
115,245498.03
116,381616.4
117,323922.28
118,950228.5
119,296874.53
120,256142.64
121,691345.3
122,405727.8
123,334253.38
124,600149.9
125,281425.1
126,318524.0
127,634458.5
128,611339.75
129,645011.1
130,246299.36
131,572447.3
132,443759.72
133,374825.0
134,349988.62
135,428944.2
136,513710.7
137,1063224.9
138,305075.97
139,529552.8
140,664746.1
141,580132.7
142,291360.34
143,740313.2
144,507879.12
145,487357.44
146,719418.8
147,1275086.9
148,350853.84
149,423942.66
150,802134.25
151,713339.25
152,579795.5
153,285069.47
154,660887.06
155,387155.1
156,305696.47
157,260650.58
158,405727.8
159,271017.62
160,411162.9
161,496611.25
162,437419.03
163,434327.2
164,397831.56
165,457130.44
166,422517.34
167,500783.62
168,471734.56
169,306117.2
170,404983.72
171,529568.25
172,512756.1
173,249689.33
174,319297.6
175,358994.4
176,308870.03
177,267299.8
178,417796.56
179,334493.0
180,328299.84
181,510111.53
182,477417.12
183,514367.16
184,563872.2
185,370809.0
186,424048.5
187,524711.75
188,525601.56
189,586244.44
190,464473.88
191,331527.72
192,601703.06
193,428559.28
194,242578.95
195,346091.8
196,259688.66
197,312535.62
198,777054.94
199,285176.75
200,458998.53
201,339160.97
202,441931.4
203,670052.56
204,1008234.3
205,643051.94
206,266711.38
207,629341.7
208,621842.4
209,254186.06
210,421687.84
211,294165.53
212,449579.3
213,296812.47
214,283530.0
215,621288.94
216,349842.22
217,349626.12
218,583068.9
219,469088.22
220,505957.6
221,471906.25
222,793884.25
223,305078.7
224,255912.84
225,246379.14
226,764601.25
227,374671.16
228,304507.8
229,1334290.6
230,527309.4
231,585207.75
232,461961.53
233,297569.88
234,449914.75
235,370173.3
236,583551.25
237,305356.2
238,505211.22
239,548335.94
240,234169.77
241,405727.8
242,405727.8
243,734834.25
244,268185.5
245,679537.94
246,240705.28
247,594921.7
248,1838250.2
249,405727.8
250,256133.36
251,308921.44
252,354893.53
253,405727.8
254,411637.7
255,416536.88
256,405727.8
257,427789.53
258,811412.06
259,267501.62
260,360198.56
261,409810.2
262,674870.7
263,526220.6
264,495987.0
265,824046.7
266,569904.3
267,382172.0
268,494744.94
269,429830.22
270,556365.06
271,397816.12
272,421738.06
273,554390.44
274,442052.6
275,405727.8
276,379581.22
277,665804.5
278,320922.62
279,240802.19
280,471392.38
281,430004.34
282,332122.72
283,515421.28
284,406747.3
285,850393.4
