,acc,loss,val_acc,val_loss,epoch
0,0.331761363636,2.74010351441,0.425,2.11346980333,0
1,0.529793409595,1.79909804044,0.505488761139,1.75056730567,1
2,0.610608388824,1.41862073411,0.571353894438,1.53556728076,2
3,0.6716749189,1.17462057411,0.626764244502,1.33241805081,3
4,0.719651698824,0.975363576889,0.654469419791,1.24698622889,4
5,0.755620055777,0.84065344724,0.684265551864,1.122159053,5
6,0.78868590291,0.724094642273,0.686356508476,1.09846326941,6
7,0.81691423368,0.626337233878,0.671197073035,1.14726071138,7
8,0.833532525185,0.561888859381,0.727130161925,0.98505736787,8
9,0.84542712424,0.516357005962,0.725561944403,0.989416893963,9
10,0.867053667976,0.452981444009,0.756403554284,0.883840055847,10
11,0.875931933301,0.41361276766,0.743857815324,0.910113088697,11
12,0.88771270844,0.373242990726,0.766858337565,0.863697692915,12
13,0.897273917253,0.345724280846,0.750130685162,0.916940978573,13
14,0.908428660862,0.309633011281,0.804495556935,0.779046918264,14
15,0.912469409826,0.293056480086,0.765290120604,0.827102249976,15
16,0.920607819703,0.274036621709,0.772085729595,0.836605880189,16
17,0.92277047408,0.25859566091,0.774699425143,0.857567892701,17
18,0.926811223038,0.238316132778,0.794563513181,0.738169360086,18
19,0.934323601392,0.224144460399,0.783585990746,0.874119875759,19
20,0.939445677537,0.205030847684,0.795608991051,0.837442726084,20
21,0.942063627572,0.193389378325,0.778358598934,0.888801869241,21
22,0.947071879804,0.180450570332,0.797177208511,0.833642370185,22
23,0.951169540724,0.167915347167,0.799790904557,0.759304488852,23
24,0.950998804849,0.166627930616,0.81233664417,0.716883121924,24
25,0.955608673382,0.149985698844,0.800836383019,0.794156384917,25
26,0.957543679931,0.139837847837,0.806586513641,0.742413888972,26
27,0.959023390814,0.13263415392,0.808154730447,0.773529241519,27
28,0.963633259348,0.128677113244,0.791427077701,0.861012543301,28
29,0.964999146321,0.120415787386,0.825405122781,0.749662377591,29
30,0.968300039838,0.111674545862,0.833246210359,0.703999215491,30
31,0.96807239201,0.109479538968,0.819654992097,0.70544212234,31
32,0.970747254,0.10154622664,0.818086774357,0.769833266673,32
33,0.969722838768,0.102227477053,0.809200208971,0.758590167627,33
34,0.972966820329,0.0922530217684,0.828018818267,0.686321196822,34
35,0.972511524671,0.091021012807,0.799790904495,0.847346271667,35
36,0.975527858403,0.0859546400711,0.832723471206,0.750258620604,36
37,0.97626771385,0.0817675045259,0.805018296026,0.768308692899,37
38,0.975414034489,0.0777508743609,0.826450601243,0.765638203379,38
39,0.977178305162,0.0779080448225,0.832723470926,0.762352592748,39
40,0.978544192138,0.0712817829474,0.822268688143,0.789421043967,40
