,acc,loss,val_acc,val_loss,epoch
0,0.245568181818,3.10447770108,0.396694214876,2.17048860187,0
1,0.408199238074,2.27226397015,0.488854328791,1.79052086801,1
2,0.492522886223,1.87283340346,0.524105754339,1.82099431769,2
3,0.564109853871,1.57322300426,0.604976671882,1.40273316537,3
4,0.613464490817,1.35306479467,0.652151373861,1.2509154936,4
5,0.651674532328,1.21413788704,0.616899948252,1.39625706869,5
6,0.690168874737,1.07471324399,0.689994815998,1.13362326089,6
7,0.716722579181,0.978367482273,0.714359771933,1.01843301625,7
8,0.73491783704,0.917405770191,0.706065318911,1.08003442506,8
9,0.760618638771,0.828546665022,0.749092794225,0.882302299667,9
10,0.769375106613,0.790003453219,0.769828926936,0.842187186978,10
11,0.7821686473,0.741443700636,0.707102125515,1.17231876186,11
12,0.790640814238,0.710294994646,0.757387247371,0.864086265821,12
13,0.808210610111,0.658472068119,0.741835147807,0.916780588385,13
14,0.812247682949,0.635906732312,0.760497667278,0.87576101752,14
15,0.816114175245,0.621865360138,0.769310523711,0.811787452458,15
16,0.828964576111,0.58022213559,0.760497667247,0.895641700468,16
17,0.834195712742,0.56404226021,0.791083463058,0.803993910134,17
18,0.835048615456,0.552082401074,0.783307413167,0.775648389705,18
19,0.848353897765,0.529055138209,0.814411612327,0.691832803642,19
20,0.850457724459,0.512520780014,0.787973043058,0.808002383197,20
21,0.855063399103,0.487307609056,0.784862623213,0.811342071906,21
22,0.862000341161,0.475407451966,0.771384136858,0.848488609429,22
23,0.861886620799,0.474914216418,0.80404354591,0.715962037668,23
24,0.865923693641,0.456152428811,0.783307413229,0.840682024749,24
25,0.871268550634,0.435037205891,0.805598755832,0.721526407891,25
26,0.873315517147,0.435580695588,0.806635562529,0.712926825413,26
27,0.87519190311,0.42465763648,0.791083463058,0.733050802664,27
28,0.879513276856,0.40865375267,0.803525142592,0.761175223958,28
29,0.882583726618,0.40205034456,0.798859512701,0.741736922037,29
30,0.882640586797,0.39584971419,0.820632452048,0.675593256788,30
31,0.883720930236,0.391071441843,0.819595645443,0.703255358425,31
32,0.886052197646,0.386180227052,0.828408501876,0.678942456919,32
33,0.888269744701,0.377523109313,0.805080352576,0.76291563937,33
34,0.892989139705,0.370031205883,0.837221358309,0.643528959583,34
35,0.893500881333,0.36173785741,0.812856402281,0.778989041692,35
36,0.895547847842,0.356667017279,0.820114048792,0.724534941251,36
37,0.897196793086,0.343912049245,0.813893208978,0.678426410016,37
38,0.902655370447,0.333674810374,0.830482115086,0.687961629645,38
39,0.902086768639,0.335846323951,0.817522032203,0.709106274903,39
40,0.902314209359,0.321731929212,0.821669258776,0.673138054295,40
41,0.902882811171,0.328104276312,0.826334888574,0.804750675501,41
42,0.904361175872,0.319724916015,0.792638672918,0.772584645133,42
43,0.908057087625,0.314857849555,0.827371695241,0.709457809997,43
44,0.911127537389,0.306042747231,0.830482115086,0.679435864141,44
45,0.908966850518,0.309467163214,0.81337480563,0.724068589288,45
46,0.911298117928,0.299937897671,0.822187662032,0.717526455176,46
47,0.914425427875,0.303285577987,0.819077242156,0.700451245729,47
48,0.915505771312,0.287036643169,0.837739761565,0.662022576516,48
49,0.915562631493,0.292666203467,0.796267496205,0.811569327947,49
50,0.914425427873,0.295214492368,0.849663037874,0.58816907254,50
51,0.913345084437,0.286641310424,0.797304302778,0.846572746323,51
52,0.917950759083,0.280026185052,0.841886988108,0.658862210157,52
53,0.916017512937,0.277582808476,0.832037325101,0.730392786028,53
54,0.919429123785,0.271184789374,0.831518921752,0.650513317697,54
55,0.920680047763,0.268263676774,0.840331778154,0.622067963941,55
56,0.922954454995,0.261549482878,0.811819595676,0.798137220865,56
57,0.921248649574,0.268669501933,0.81389320904,0.807710633169,57
58,0.92528572241,0.252477340633,0.849663037874,0.643945038102,58
59,0.921987831925,0.266066766309,0.811819595645,0.823427536049,59
