id,price
1,464319.75
2,609435.3
3,433275.38
4,376526.78
5,620927.0
6,468495.75
7,205217.81
8,368356.56
9,309028.75
10,409823.3
11,791170.7
12,313794.28
13,1591408.8
14,429771.28
15,461159.22
16,782231.94
17,422625.12
18,434985.4
19,524665.56
20,485531.75
21,437954.78
22,865523.06
23,489386.56
24,574417.75
25,355675.16
26,243985.12
27,550343.06
28,283097.78
29,481307.84
30,182309.67
31,526388.25
32,582125.0
33,394885.5
34,251978.89
35,227887.8
36,228149.17
37,296975.56
38,458845.94
39,552747.9
40,649523.56
41,606174.8
42,444905.75
43,678677.56
44,267392.88
45,271974.6
46,608183.44
47,349841.22
48,789185.1
49,735520.56
50,1934188.6
51,398890.12
52,555419.0
53,625690.75
54,387472.94
55,388278.16
56,471153.84
57,464075.62
58,490320.16
59,309643.94
60,268386.06
61,262890.75
62,233104.83
63,373346.22
64,733149.7
65,248815.08
66,470375.56
67,786655.8
68,310571.78
69,652834.3
70,448383.88
71,393097.7
72,394094.78
73,493567.38
74,954258.75
75,389717.25
76,1622148.4
77,308293.6
78,482255.8
79,299145.9
80,867376.4
81,234912.25
82,398991.3
83,420856.88
84,827852.56
85,361625.3
86,544216.06
87,371387.88
88,327028.12
89,308868.28
90,244887.47
91,528395.7
92,281712.5
93,498677.4
94,451493.97
95,676809.2
96,596710.9
97,731833.3
98,419471.3
99,480546.3
100,303715.66
101,470017.38
102,398135.97
103,290027.6
104,604254.75
105,272818.7
106,673085.25
107,549429.7
108,474647.75
109,504225.62
110,400976.72
111,556648.94
112,417471.47
113,288567.28
114,378604.72
115,229498.08
116,370286.6
117,302641.22
118,967110.44
119,262982.8
120,239221.86
121,711420.0
122,373346.22
123,328904.06
124,594792.4
125,275498.75
126,306607.6
127,632096.44
128,546034.6
129,642164.7
130,221253.2
131,579538.3
132,417940.66
133,373884.94
134,319750.53
135,409246.47
136,484043.03
137,1033880.9
138,281225.28
139,514080.1
140,663236.0
141,615023.6
142,269261.3
143,732979.2
144,488202.0
145,472795.7
146,731427.8
147,1354165.8
148,347743.7
149,397421.12
150,827231.7
151,759750.6
152,568160.6
153,277961.84
154,660471.1
155,382376.16
156,282686.03
157,226398.0
158,373346.22
159,243533.36
160,388296.3
161,555435.5
162,426910.94
163,417936.84
164,368336.72
165,432706.53
166,396970.53
167,521555.7
168,448087.72
169,295851.78
170,362113.94
171,496100.06
172,488895.56
173,221696.11
174,311514.0
175,343847.03
176,289400.38
177,251861.05
178,395797.0
179,313917.4
180,302695.56
181,503609.8
182,463235.78
183,498712.12
184,551002.6
185,347885.25
186,402352.56
187,536092.1
188,499121.28
189,569360.7
190,443453.72
191,295986.2
192,592531.3
193,420272.9
194,227413.19
195,303592.38
196,228506.08
197,282127.16
198,789118.7
199,259680.86
200,459328.5
201,301598.2
202,441806.1
203,752160.1
204,1115806.8
205,636531.1
206,238703.9
207,618036.25
208,613587.44
209,229727.81
210,395184.34
211,278722.88
212,447987.28
213,284487.6
214,247952.0
215,659581.0
216,333527.94
217,319552.9
218,617457.3
219,469557.12
220,478218.44
221,450440.56
222,811480.9
223,281414.53
224,235090.44
225,227297.4
226,710441.3
227,363242.56
228,282144.38
229,1426970.0
230,507584.47
231,599138.6
232,437277.25
233,265645.03
234,440259.25
235,380367.56
236,620967.06
237,271404.1
238,489441.0
239,519016.16
240,206605.52
241,373346.22
242,373346.22
243,701363.5
244,259439.56
245,688148.0
246,222478.67
247,578052.0
248,1920703.4
249,373346.22
250,232010.53
251,298428.53
252,345430.3
253,373346.22
254,386407.94
255,391061.84
256,373346.22
257,443038.38
258,835647.25
259,257934.1
260,351378.53
261,384810.6
262,615858.44
263,511456.22
264,518224.62
265,850473.1
266,555955.0
267,364185.78
268,466840.0
269,403763.22
270,552952.44
271,389552.53
272,406719.7
273,531246.1
274,421088.72
275,373346.22
276,377655.97
277,662678.7
278,299943.62
279,217793.6
280,463714.16
281,434842.06
282,327751.66
283,497380.88
284,418505.34
285,879503.94
286,640704.3
287,286112.2
288,571490.25
289,358212.25
290,550097.4
291,567066.75
292,257267.61
293,489988.28
294,649003.4
295,257429.72
296,575538.7
297,291609.3
298,401807.84
299,282895.22
300,578660.7
301,1496167.9
302,305000.97
303,573841.75
304,719519.0
305,483955.0
306,537745.75
307,441978.16
308,639209.3
309,267854.75
310,206137.58
311,538725.1
312,431303.53
313,486837.66
314,490980.1
315,397120.75
316,419195.16
317,497884.03
318,999464.8
319,447128.84
320,569712.44
321,455468.66
322,653871.44
323,423655.75
324,491062.25
325,560085.7
326,439992.2
327,426540.94
328,514949.1
329,708731.4
330,316582.0
